id,category,intent,question,answer,keywords,language,source_url,last_reviewed,priority
blxck-0784,product_care,washing,"Before I order, How should I wash the item?","Follow the care label and product-page instructions for that item. Separate colors, use suitable temperature and detergent, and avoid bleach, machine drying, ironing, or dry cleaning unless permitted. Incorrect care can damage fabric and affect claim eligibility.","wash,laundry,care label,product_care,washing,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,high
blxck-0785,product_care,shrinkage,"Before I order, Will the fabric shrink?","Shrinkage depends on fabric and care. Review the product description and label, follow temperature/drying instructions, and do not assume preshrinking. Damage caused by care contrary to instructions may not qualify as a defect.","shrink,shrinkage,washing,product_care,shrinkage,Pakistan ecommerce,customer support",en,https://blxck.pk/collections/all,2026-07-27,medium
blxck-0786,product_care,color_bleeding,"Before I order, What if the color bleeds or fades?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Follow the care label, wash separately as instructed, and stop if the result seems abnormal. Document the label, method used, and issue with photos; support will assess whether it is a defect or care-related.","color bleed,fade,dye,product_care,color_bleeding,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0787,product_care,alteration,"Before I order, Can I alter the item?","You may alter an owned item, but alteration usually makes it ineligible for return or exchange. Confirm fit and inspect for defects before tailoring, cutting tags, washing, or making any change.","tailor,alter,hem,product_care,alteration,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0788,website,checkout_issue,"Before I order, Checkout is not working.","Refresh once, verify required fields and stock, disable VPN/ad blockers, clear cache, or try a current browser/device. Avoid duplicate submissions. If it persists, send support a screenshot, device/browser, time, cart items, and error text—without payment secrets.","checkout error,website issue,cart error,website,checkout_issue,Pakistan ecommerce,customer support",en,https://blxck.pk/checkout,2026-07-27,high
blxck-0789,website,cart_changed,"Before I order, Why did my cart price, stock, or quantity change?","A cart does not reserve inventory or permanently lock a price. Stock, promotions, shipping, and taxes are recalculated at checkout. Review every variant, quantity, discount, and total immediately before submission.","cart expired,price update,stock changed,website,cart_changed,Pakistan ecommerce,customer support",en,https://blxck.pk/cart,2026-07-27,medium
blxck-0790,website,login_reset,"Before I order, I cannot log in or reset my password.","Use the store’s password-reset flow and check spam. Confirm the email spelling and avoid sharing reset codes. If no message arrives, contact official support; they should never ask for your password.","login,password reset,account,website,login_reset,Pakistan ecommerce,customer support",en,https://blxck.pk/account/login,2026-07-27,medium
blxck-0791,website,order_history,"Before I order, Why is my order not visible in my account?","For account- or order-specific help, ask for the order number and the phone or email used at checkout; never request a password, OTP, PIN, or full card details. Guest orders or orders placed under another email may not appear automatically. Support can verify it using the checkout contact details; never create payment again solely because account history is blank.","order history,account missing order,website,order_history,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,medium
blxck-0792,security,safe_contact,"Before I order, What information is safe to share with support?","Share the order number, checkout phone/email, product details, address correction, non-sensitive payment reference, and relevant photos. Never share a password, OTP, PIN, CVV, full card number, or mobile-banking login. Mask identity and financial data not needed for the case.","privacy,safe information,OTP,CVV,password,security,safe_contact,Pakistan ecommerce,customer support",en,https://blxck.pk/policies/privacy-policy,2026-07-27,high
blxck-0793,security,scam_message,"Before I order, I received a suspicious call or message about my order.","Do not click links, install apps, screen-share, send money, or reveal an OTP/PIN/password. Verify the order through blxck.pk or a known official channel. Save screenshots, number, payment details, and report impersonation to the platform/provider and relevant authorities.","scam,fraud,phishing,fake call,security,scam_message,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
blxck-0794,security,refund_scam,"Before I order, Someone says I must pay a fee or share an OTP for a refund.","Stop communication. A legitimate refund does not require your banking password, card PIN, CVV, screen share, or an OTP that authorizes a debit. Verify independently with official support and report the account or number.","refund scam,fee,OTP,fraud,security,refund_scam,Pakistan ecommerce,customer support",en,https://blxck.pk/,2026-07-27,high
